personId,ip,h,r,er,bb,k,hr,p,s,hbp,bat_faced,inh_run,inh_run_scored,gameId,outs
606149,2.2,1,0,0,0,4,0,38,26,0,9,2,2,491835,8
571951,2,3,0,0,0,0,0,22,13,0,8,0,0,491835,6
467100,7,6,2,2,1,6,1,98,69,0,28,0,0,287041,21
425646,1,3,1,1,0,0,0,18,12,0,5,0,0,287041,3
400089,1,0,0,0,0,2,0,12,10,0,3,0,0,287041,3
282332,6.1,8,5,5,0,5,3,109,72,1,28,0,0,319817,19
543136,1.2,0,0,0,1,1,0,22,12,0,6,1,0,319817,5
656756,5.1,2,1,1,3,4,0,84,46,0,21,0,0,491850,16
502085,1.2,0,0,0,1,3,0,23,14,0,6,1,0,491850,5
476454,1,0,0,0,0,1,0,12,8,0,3,0,0,491850,3
547973,1.1,1,2,2,1,3,1,26,18,1,7,0,0,491850,4
592454,0.2,1,0,0,1,1,0,18,10,0,4,2,1,491850,2
641482,2.1,6,4,2,1,2,0,46,32,0,13,0,0,565578,7
570666,2.2,3,3,1,0,0,1,39,27,0,12,2,2,565578,8
518715,0.1,2,2,2,0,0,0,15,11,0,3,0,0,565578,1
642528,0.1,2,1,1,2,0,0,23,11,0,5,2,2,565578,1
623430,0.1,0,0,0,0,0,0,2,1,0,1,3,0,565578,1
493603,1,1,1,0,1,3,0,27,15,0,5,0,0,565578,3
502154,1,0,0,0,0,1,0,9,7,0,3,0,0,565578,3
664856,0.1,2,1,1,0,1,0,11,7,0,3,0,0,565578,1
282332,3.1,3,2,2,1,5,0,56,40,0,15,0,0,565579,10
593334,4,2,0,0,0,5,0,50,37,1,15,1,0,565579,12
592454,1,1,2,2,1,1,0,15,7,0,4,2,0,565579,3
547973,0.2,1,0,0,0,1,0,13,11,0,3,1,1,565579,2
457918,4.2,7,2,2,3,6,1,99,64,0,24,0,0,565580,14
643338,2.1,1,1,1,0,2,0,31,22,0,8,1,0,565580,7
621294,1,2,1,1,1,1,1,23,12,0,6,0,0,565580,3
518715,0.1,1,0,0,1,0,0,12,6,0,3,0,0,565580,1
544928,0.2,0,0,0,0,1,0,8,5,0,2,2,0,565580,2
150359,6.1,7,4,4,2,5,2,112,69,0,28,0,0,287056,19
502085,0.2,0,0,0,0,1,0,10,7,0,2,0,0,287056,2
400089,1,1,0,0,0,1,0,11,8,0,4,0,0,287056,3
121250,1,0,0,0,0,1,0,16,12,0,3,0,0,287056,3
150119,3.1,3,3,3,1,1,0,52,35,1,14,0,0,319832,10
501955,1.2,0,0,0,1,4,0,28,17,0,6,1,0,319832,5
457429,1,1,0,0,1,2,0,13,9,0,5,0,0,319832,3
460677,2,0,0,0,0,3,0,29,20,0,6,0,0,319832,6
117955,1,0,0,0,0,0,0,10,7,0,3,0,0,319832,3
570666,4.1,5,2,2,1,5,2,66,44,0,18,0,0,491869,13
643338,2.2,0,0,0,1,4,0,45,23,0,8,1,0,491869,8
502085,1,0,0,0,1,3,0,22,11,0,4,0,0,491869,3
476454,1,1,0,0,0,1,0,16,12,0,4,0,0,491869,3
461833,4.1,7,5,5,0,2,1,70,51,0,20,0,0,287071,13
112526,3,3,0,0,1,3,0,54,35,0,13,1,1,287071,9
501955,1.2,0,0,0,0,2,0,13,10,0,4,2,0,287071,5
121250,1,1,0,0,0,0,0,7,5,0,3,0,0,287071,3
547888,6,3,1,1,2,3,1,78,50,0,22,0,0,565609,18
502154,0.2,2,2,2,1,0,0,16,9,0,5,0,0,565609,2
493603,1.1,2,1,1,1,4,0,30,18,0,7,1,0,565609,4
543243,6,5,2,2,2,5,1,104,68,0,24,0,0,491882,18
592454,1,0,0,0,0,1,0,10,7,0,3,0,0,491882,3
476454,1,0,0,0,1,2,0,19,11,0,4,0,0,491882,3
547973,1,2,2,2,0,1,1,23,15,0,5,0,0,491882,3
642528,3,4,2,2,2,5,1,71,42,0,15,0,0,565610,9
605501,1,1,0,0,0,0,0,9,6,0,3,0,0,565610,3
570666,1.2,2,0,0,1,2,0,26,16,0,8,0,0,565610,5
656547,1,2,1,1,0,1,0,16,10,0,5,1,0,565610,3
643338,0.2,2,3,3,2,0,0,28,14,0,6,1,0,565610,2
592454,0.2,0,0,0,0,2,0,13,9,0,3,2,1,565610,2
572020,4,8,5,5,3,5,2,95,60,0,21,0,0,565611,12
592454,0.2,4,2,2,0,0,1,22,14,0,6,1,1,565611,2
642840,2,1,0,0,1,3,0,29,17,0,7,2,0,565611,6
605501,0.1,0,0,0,0,0,0,3,2,0,1,1,0,565611,1
502154,1,3,1,1,1,1,0,23,12,0,6,0,0,565611,3
493133,6.1,8,3,3,0,6,1,94,65,0,27,0,0,319854,19
457429,0,1,0,0,0,0,0,3,2,0,1,2,0,319854,0
501955,0.2,0,0,0,0,0,0,6,3,0,2,3,0,319854,2
502085,1.1,3,1,1,0,3,0,29,22,0,7,0,0,319854,4
467100,4.1,4,5,5,5,3,0,86,45,1,21,0,0,287094,13
502085,0.2,0,0,0,1,1,0,17,10,0,3,2,1,287094,2
457429,1,0,0,0,1,0,0,16,10,0,4,0,0,287094,3
459983,3,0,0,0,0,2,0,41,27,0,9,0,0,287094,9
448802,5.1,5,3,3,3,3,1,91,55,0,22,0,0,491897,16
592454,0.2,0,0,0,0,0,0,5,4,0,2,2,1,491897,2
476589,2,1,0,0,0,3,0,33,21,0,7,0,0,491897,6
502085,1,0,0,0,0,2,0,23,15,0,4,0,0,491897,3
475479,5.2,5,1,1,1,5,0,93,59,0,21,0,0,319869,17
449060,0.1,0,0,0,0,0,0,1,1,0,1,1,0,319869,1
543136,0.1,1,1,1,0,1,0,11,5,0,2,0,0,319869,1
457429,0,1,1,1,0,0,0,1,1,0,1,1,0,319869,0
501955,0.2,1,0,0,0,0,0,12,7,0,3,2,2,319869,2
502085,0.2,1,0,0,0,1,0,12,10,0,3,0,0,319869,2
400089,1.1,1,1,1,0,1,1,22,14,0,6,1,0,319869,4
622663,6.1,4,1,0,3,9,0,106,74,0,27,0,0,491908,19
592741,1.2,0,0,0,1,3,0,24,15,0,6,2,0,491908,5
571951,0,3,4,4,1,0,1,12,6,0,4,0,0,491908,0
476454,1,0,0,0,0,0,0,11,8,0,3,0,0,491908,3
150119,6,2,0,0,1,1,0,84,55,0,21,0,0,287109,18
501955,1,1,0,0,0,2,0,18,12,0,4,0,0,287109,3
400089,1,3,2,2,1,0,0,27,16,0,6,0,0,287109,3
121250,1,1,0,0,0,1,0,12,11,0,4,0,0,287109,3
461833,7.1,5,0,0,1,7,0,95,68,0,27,0,0,319880,22
457429,0.1,0,0,0,0,0,0,5,4,0,1,1,0,319880,1
502085,0.1,0,0,0,0,0,0,3,2,0,1,1,0,319880,1
400089,1,1,0,0,0,1,0,12,9,0,4,0,0,319880,3
656756,5,4,3,3,2,3,2,77,44,0,20,0,0,491921,15
643338,1.1,1,2,2,2,1,0,31,19,0,7,0,0,491921,4
592454,0.2,3,2,2,1,0,0,24,15,0,6,2,2,491921,2
547973,1,2,2,2,1,1,0,23,15,0,6,0,0,491921,3
282332,6.1,8,4,4,2,6,1,112,73,0,27,0,0,287124,19
501955,0.2,1,1,1,1,0,0,15,7,0,4,0,0,287124,2
400089,1,1,0,0,0,1,0,9,8,0,4,0,0,287124,3
121250,1,0,0,0,0,1,0,16,10,0,3,0,0,287124,3
282332,6.2,6,4,4,2,3,0,110,73,1,29,0,0,319899,20
543136,0.2,1,1,1,0,0,1,11,8,0,3,1,0,319899,2
449060,0.2,1,0,0,0,1,0,10,6,0,3,0,0,319899,2
501955,1,1,1,0,0,2,0,20,15,0,5,0,0,319899,3
282332,6,4,2,2,1,4,0,80,53,0,23,0,0,491936,18
476589,0.2,1,1,1,0,2,1,15,10,0,3,0,0,491936,2
502085,1.1,1,0,0,1,3,0,20,15,0,7,0,0,491936,4
476454,1,0,0,0,0,2,0,14,9,0,3,0,0,491936,3
467100,6,4,2,2,2,8,1,85,53,0,23,0,0,319914,18
457429,0.1,1,1,1,0,0,0,4,3,0,2,1,0,319914,1
501955,0.2,1,0,0,0,1,0,10,8,0,3,2,2,319914,2
502085,1,0,0,0,0,0,0,8,7,0,3,0,0,319914,3
400089,1,1,0,0,1,1,0,20,11,0,5,0,0,319914,3
150359,5.1,6,3,2,5,6,1,105,62,0,27,0,0,287147,16
502085,0.2,0,0,0,0,2,0,11,9,0,2,3,0,287147,2
501955,1,0,0,0,0,1,0,11,7,0,3,0,0,287147,3
400089,1,0,0,0,1,1,0,22,15,0,4,0,0,287147,3
121250,1,4,2,2,1,0,0,25,18,0,7,0,0,287147,3
467100,0.2,2,1,1,0,0,0,14,8,0,4,0,0,287147,2
543243,5,7,2,2,2,0,0,106,61,0,23,0,0,491951,15
476589,0.2,2,1,1,0,0,0,19,10,0,4,0,0,491951,2
547973,1.1,0,0,0,1,2,0,29,19,0,5,1,0,491951,4
592454,0,2,2,2,1,0,0,14,7,0,3,0,0,491951,0
592761,1,1,0,0,1,1,0,18,10,0,5,1,0,491951,3
493133,6,4,4,4,2,10,1,101,62,0,23,0,0,319929,18
457429,0.1,0,0,0,0,0,0,3,2,0,1,0,0,319929,1
475479,0.2,1,0,0,1,1,0,12,7,0,4,0,0,319929,2
502085,1,0,0,0,0,1,0,14,9,0,3,0,0,319929,3
400089,1,0,0,0,0,1,0,9,8,0,3,0,0,319929,3
112526,6.2,5,2,2,2,7,1,89,56,0,25,0,0,287162,20
502085,1,2,0,0,0,2,0,29,24,0,5,2,1,287162,3
457429,0.1,0,0,0,0,0,0,4,2,0,1,1,0,287162,1
459983,0.1,1,0,0,1,0,0,18,10,0,3,0,0,287162,1
400089,0.2,0,0,0,1,0,0,10,6,0,3,2,0,287162,2
547888,7,6,3,3,0,4,1,90,64,0,25,0,0,491974,21
592741,2,2,1,1,0,3,1,33,22,0,8,0,0,491974,6
120485,5,4,0,0,2,3,0,75,46,0,21,0,0,319951,15
449060,0,1,0,0,0,0,0,3,2,0,1,0,0,319951,0
117955,1,0,0,0,0,0,0,10,6,0,3,1,0,319951,3
501955,0.2,1,0,0,0,0,0,5,3,0,3,0,0,319951,2
457429,0.1,0,0,0,0,0,0,3,3,0,1,1,0,319951,1
502085,0.2,4,2,2,0,2,0,26,16,0,6,0,0,319951,2
400089,1.1,0,0,0,1,2,0,23,14,0,5,2,0,319951,4
467100,5.1,5,3,3,3,2,1,97,57,0,25,0,0,287188,16
457429,0,1,0,0,0,0,0,7,4,0,1,1,1,287188,0
425646,0.2,0,0,0,0,0,0,7,5,0,2,1,0,287188,2
444836,0,0,0,0,1,0,0,7,3,0,1,0,0,287188,0
460677,1,1,0,0,0,1,0,10,7,0,3,1,0,287188,3
400089,1,3,1,1,0,0,0,15,9,0,4,0,0,287188,3
429984,1.1,3,1,1,2,1,0,36,22,0,9,0,0,287188,4
622663,6.2,6,1,1,1,8,1,100,71,1,28,0,0,491989,20
643338,1.1,1,0,0,0,4,0,25,17,0,5,2,0,491989,4
592454,1,2,1,1,0,1,1,21,14,0,5,0,0,491989,3
475479,6.2,3,1,1,3,6,0,110,65,0,26,0,0,319966,20
457429,1,0,0,0,0,2,0,10,8,0,3,3,0,319966,3
543136,0.1,0,0,0,0,1,0,5,3,0,1,0,0,319966,1
400089,1,0,0,0,0,1,0,9,7,0,3,0,0,319966,3
643338,1,3,1,1,0,0,0,20,16,0,5,0,0,565727,3
664856,4,5,3,3,1,3,0,66,45,0,17,0,0,565727,12
656547,1,0,0,0,0,1,0,9,7,0,3,0,0,565727,3
592454,1,0,0,0,0,1,0,17,9,0,3,0,0,565727,3
502154,1,1,0,0,0,1,0,16,9,0,4,0,0,565727,3
547973,1,0,1,0,1,1,0,21,10,0,4,0,0,565727,3
457918,6,4,3,3,0,10,1,82,59,0,22,0,0,565728,18
493603,1,0,0,0,0,0,0,19,12,0,3,0,0,565728,3
570666,2,2,0,0,0,1,0,28,16,0,8,0,0,565728,6
593334,5,9,7,7,0,6,4,84,55,0,25,0,0,565729,15
641482,4,4,0,0,2,4,0,72,43,0,18,0,0,565729,12
656547,0.2,1,1,1,1,1,0,19,9,0,4,0,0,565729,2
282332,8,6,3,3,1,7,1,103,76,0,30,0,0,287203,24
234194,1,0,0,0,1,0,0,19,13,0,4,0,0,287203,3
448802,4,5,4,2,3,2,1,75,45,0,21,0,0,492003,12
476589,0.2,2,2,2,2,1,0,37,20,0,6,2,2,492003,2
592454,1,0,0,0,0,3,0,14,9,0,3,2,0,492003,3
547973,0.1,1,0,0,0,0,0,7,4,0,2,0,0,492003,1
476454,0,0,1,1,0,0,0,2,1,1,1,0,0,492003,0
502085,1,1,2,2,2,2,0,27,17,1,7,1,1,492003,3
592761,1,2,1,1,0,1,1,16,11,0,4,0,0,492003,3
461833,5,4,4,4,3,9,1,102,62,2,24,0,0,319978,15
117955,2,1,0,0,2,2,0,37,20,0,8,0,0,319978,6
460677,0.1,3,3,3,0,1,1,15,9,0,4,0,0,319978,1
501955,0.2,2,0,0,0,0,0,15,9,0,4,2,2,319978,2
502085,1,0,0,0,0,3,0,12,9,0,3,0,0,319978,3
150119,6,2,0,0,2,7,0,90,51,0,22,0,0,287218,18
501955,1,2,2,2,0,2,1,20,13,0,5,0,0,287218,3
502085,0.2,2,0,0,0,0,0,17,12,0,4,0,0,287218,2
121250,1.1,2,1,1,1,2,0,33,21,0,6,2,0,287218,4
457429,1.1,0,0,0,0,0,0,14,10,0,4,0,0,287218,4
234194,0.2,0,0,0,0,0,0,6,4,0,2,0,0,287218,2
282332,8,3,0,0,2,11,0,113,71,1,30,0,0,319988,24
400089,1,1,1,1,2,1,1,29,14,0,6,0,0,319988,3
502085,1,0,0,0,0,1,0,16,10,0,3,0,0,319988,3
282332,7,5,1,1,1,6,1,94,58,0,27,0,0,492020,21
643338,1,0,0,0,0,0,0,8,7,0,3,0,0,492020,3
476454,1,1,0,0,2,1,0,25,13,0,6,0,0,492020,3
502085,1,1,0,0,0,1,0,17,9,0,4,0,0,492020,3
547973,1,1,1,1,0,0,1,14,7,0,4,0,0,492020,3
150359,8,3,1,1,2,2,0,108,67,0,28,0,0,287224,24
400089,1,2,1,1,1,0,0,21,14,0,5,0,0,287224,3
467100,6.1,5,1,1,2,3,0,92,54,0,25,0,0,287233,19
502085,0.2,1,0,0,0,1,0,12,8,0,3,1,0,287233,2
400089,1,2,2,2,1,1,1,29,18,1,7,0,0,287233,3
457429,0.1,1,0,0,0,1,0,6,5,0,2,0,0,287233,1
234194,0.2,1,0,0,1,0,0,9,3,0,3,1,0,287233,2
467100,2.1,5,3,3,2,2,1,58,33,0,14,0,0,320003,7
449060,1.1,2,1,1,0,2,0,18,13,1,6,3,0,320003,4
117955,2.2,1,1,1,1,2,0,42,26,0,10,2,0,320003,8
457429,1.1,2,0,0,1,1,0,32,21,1,8,1,1,320003,4
543136,0.1,0,0,0,0,0,0,7,5,0,1,3,0,320003,1
501955,1,0,0,0,0,2,0,12,7,0,3,0,0,320003,3
150119,3,4,3,3,2,1,2,46,26,0,15,0,0,320003,9
476206,1,1,1,1,0,1,1,15,9,0,4,0,0,320003,3
460677,1,0,0,0,0,0,0,11,8,0,3,0,0,320003,3
543243,7,3,1,1,2,9,1,106,65,2,28,0,0,492035,21
592741,0,2,2,1,0,0,0,11,6,0,3,0,0,492035,0
592454,1,1,0,0,0,1,0,18,12,0,4,2,1,492035,3
476454,1,0,0,0,0,2,0,14,10,0,3,0,0,492035,3
112526,8,7,1,1,1,6,0,99,65,1,31,0,0,287248,24
121250,1,0,0,0,0,1,0,23,16,0,3,0,0,287248,3
493133,5.2,7,5,4,3,5,1,102,62,0,27,0,0,320018,17
449060,0.2,0,0,0,0,1,0,11,6,0,2,1,0,320018,2
475479,1,1,0,0,1,0,0,27,17,0,6,0,0,320018,3
457429,1.1,0,0,0,0,2,0,11,8,0,3,1,0,320018,4
543136,0.1,0,0,0,0,0,0,2,2,0,1,0,0,320018,1
547888,7,6,1,1,1,10,0,99,64,0,28,0,0,492050,21
592761,2,0,0,0,0,1,0,20,14,0,6,0,0,492050,6
622663,6.2,4,4,3,3,9,3,108,67,0,26,0,0,492055,20
476589,1.1,1,1,1,0,0,1,22,11,0,5,1,1,492055,4
592741,1,1,1,1,1,3,0,18,12,0,5,0,0,492055,3
120485,6,7,0,0,1,3,0,88,53,0,23,0,0,320027,18
501955,1,0,0,0,0,0,0,11,8,0,3,0,0,320027,3
460677,0.2,1,1,1,0,0,1,12,8,0,3,0,0,320027,2
476206,0.2,1,2,2,1,1,0,20,12,0,4,0,0,320027,2
502085,0.2,1,0,0,0,1,0,10,7,0,4,2,2,320027,2
282332,7,7,3,0,1,6,0,100,65,0,30,0,0,287262,21
459983,2,2,0,0,0,0,0,17,12,0,8,0,0,287262,6
656756,4,6,4,4,3,5,0,92,58,0,21,0,0,492066,12
592741,1.1,4,2,2,0,1,1,38,23,0,8,0,0,492066,4
592761,3.2,3,3,3,2,3,2,64,40,0,16,1,0,492066,11
461833,6.2,6,4,3,1,4,0,99,69,0,27,0,0,320039,20
457429,0.1,2,1,1,1,0,0,20,11,0,4,3,3,320039,1
117955,1,0,0,0,0,0,0,14,8,0,3,0,0,320039,3
448802,5,6,2,1,3,5,0,87,49,0,24,0,0,492081,15
643338,2.2,1,0,0,0,7,0,44,30,0,8,1,0,492081,8
592454,1.1,1,0,0,1,1,0,21,12,0,6,1,0,492081,4
150119,5,7,3,3,5,6,2,101,57,0,27,0,0,287285,15
502085,1,1,2,2,2,2,0,28,15,0,6,0,0,287285,3
234194,1,0,0,0,0,1,0,11,7,0,3,0,0,287285,3
501955,1,0,0,0,0,0,0,12,10,0,3,0,0,287285,3
457429,1,1,0,0,0,1,0,12,9,0,4,0,0,287285,3
282332,8,6,2,2,1,10,0,118,89,0,31,0,0,320054,24
543136,1,1,0,0,0,1,0,17,10,0,4,0,0,320054,3
282332,6,4,1,1,5,6,0,102,60,0,26,0,0,492094,18
502085,2,0,0,0,1,1,0,24,14,0,8,0,0,492094,6
476454,1,0,1,1,2,1,0,29,16,2,7,0,0,492094,3
150359,6,9,4,4,0,4,1,82,50,0,25,0,0,287300,18
501955,1,0,0,0,0,0,0,6,5,0,3,0,0,287300,3
400089,1,1,0,0,0,0,0,14,10,0,4,0,0,287300,3
121250,1,1,0,0,0,0,0,18,14,0,4,0,0,287300,3
467100,4.2,6,4,4,2,4,1,77,51,0,22,0,0,320068,14
449060,0.1,0,0,0,0,0,0,1,1,0,1,1,0,320068,1
117955,2,3,1,1,0,0,0,26,16,0,8,0,0,320068,6
430911,1,1,1,1,1,1,1,24,14,0,5,0,0,320068,3
543243,7,5,4,4,1,9,3,98,67,0,28,0,0,492105,21
547973,1,1,0,0,0,3,0,18,16,0,4,0,0,492105,3
476589,1,1,0,0,0,1,0,14,10,0,4,0,0,492105,3
493133,5.1,10,2,2,2,4,1,98,61,0,26,0,0,320082,16
475479,1.2,1,2,2,1,1,1,26,16,0,7,2,1,320082,5
502085,1,1,0,0,1,1,0,20,9,0,5,0,0,320082,3
543136,0.2,0,0,0,0,1,0,9,6,0,2,0,0,320082,2
400089,0.1,0,0,0,1,0,0,8,4,0,2,0,0,320082,1
467100,6.1,6,2,2,4,5,1,100,60,0,28,0,0,287315,19
502085,0.1,0,0,0,1,1,0,12,6,0,2,1,0,287315,1
457429,0.1,0,0,0,0,0,0,2,2,0,1,2,0,287315,1
400089,1,0,0,0,1,1,0,12,7,0,4,0,0,287315,3
121250,1,0,0,0,0,0,0,9,7,0,3,0,0,287315,3
547888,7,5,1,1,2,3,0,97,66,0,27,0,0,492120,21
502085,1,1,0,0,0,1,0,13,9,0,4,1,0,492120,3
476454,1,0,0,0,0,3,0,12,9,0,3,0,0,492120,3
112526,7,7,3,3,0,7,2,97,67,0,28,0,0,287322,21
501955,1,1,0,0,0,1,0,14,10,0,4,0,0,287322,3
121250,1,0,0,0,0,1,0,9,7,0,3,0,0,287322,3
120485,5.2,5,3,3,3,4,1,94,56,0,25,0,0,320097,17
501955,1.1,1,0,0,0,3,0,17,13,0,4,2,1,320097,4
543136,0.1,1,0,0,0,0,0,3,3,0,2,0,0,320097,1
457429,0,0,0,0,1,0,0,6,2,0,1,1,0,320097,0
502085,0.2,0,0,0,0,0,0,2,2,0,1,2,0,320097,2
282332,7,10,4,4,3,6,0,119,76,0,32,0,0,287335,21
502085,1,1,0,0,1,1,0,18,10,0,5,0,0,287335,3
622663,6,2,1,0,0,9,0,87,59,0,22,0,0,492135,18
592454,1,1,0,0,1,2,0,27,15,0,5,0,0,492135,3
592741,1,0,0,0,0,2,0,13,9,0,3,0,0,492135,3
606149,1,2,1,1,1,2,0,31,20,0,6,0,0,492135,3
572020,6.2,5,2,2,0,11,0,109,71,0,25,0,0,565866,20
592454,0.1,1,0,0,0,0,0,4,3,0,2,1,1,565866,1
641482,2,0,0,0,1,4,0,34,23,0,7,0,0,565866,6
282332,4,5,2,2,1,7,1,78,51,0,18,0,0,565867,12
518715,0.2,1,0,0,0,0,0,8,6,0,3,0,0,565867,2
643338,2,0,0,0,0,4,0,34,24,0,6,1,0,565867,6
493603,0.1,0,0,0,1,0,0,8,2,0,2,0,0,565867,1
502154,1,0,0,0,0,1,0,10,7,0,3,0,0,565867,3
593334,6,5,1,1,2,5,1,85,53,1,25,0,0,565868,18
493603,0.2,0,0,0,0,2,0,8,6,0,2,0,0,565868,2
592454,0.1,0,0,0,0,1,0,3,3,0,1,0,0,565868,1
502154,1,0,0,0,0,1,0,5,5,0,3,0,0,565868,3
547973,1,0,0,0,1,3,0,20,12,0,4,0,0,565868,3
461833,4.2,8,5,5,2,4,1,93,60,0,24,0,0,320112,14
117955,1.2,0,0,0,0,0,0,13,9,0,5,2,0,320112,5
457429,0.2,0,0,0,1,1,0,20,11,0,3,0,0,320112,2
502085,1,0,0,0,1,2,0,14,10,0,4,0,0,320112,3
400089,1,2,1,1,1,0,0,17,9,0,5,0,0,320112,3
150119,7,10,4,4,2,8,1,112,69,0,32,0,0,287350,21
234194,1,0,0,0,0,2,0,13,9,0,3,1,0,287350,3
282332,8,4,2,2,1,7,1,103,69,0,29,0,0,320122,24
150119,1,0,0,0,0,1,0,8,8,0,3,0,0,320122,3
656756,4.2,5,3,2,1,4,2,67,42,0,20,0,0,492156,14
643338,2.1,0,0,0,0,4,0,36,22,0,7,1,0,492156,7
502085,1,0,0,0,2,2,0,26,13,0,5,0,0,492156,3
476454,1,1,1,1,0,2,1,16,11,0,4,0,0,492156,3
150359,7,3,5,2,1,5,0,113,73,2,29,0,0,287362,21
457429,1,1,1,1,0,1,1,19,12,0,4,0,0,287362,3
475479,5.1,3,2,2,2,4,0,86,50,1,22,0,0,320137,16
457429,0.2,0,0,0,0,1,0,4,4,0,2,1,0,320137,2
501955,1,1,0,0,0,1,0,18,10,0,4,0,0,320137,3
502085,1,0,0,0,0,2,0,11,8,0,3,0,0,320137,3
400089,2,2,1,1,1,2,1,43,27,0,9,0,0,320137,6
117955,2,2,0,0,1,1,0,28,15,0,8,0,0,320137,6
282332,5.1,8,5,5,1,3,3,94,59,0,25,0,0,492171,16
592454,0.2,0,0,0,1,1,0,19,11,0,3,0,0,492171,2
502085,1,0,0,0,0,1,0,11,7,0,3,0,0,492171,3
547973,1,0,0,0,0,1,0,11,7,0,3,0,0,492171,3
476454,0.2,1,2,2,1,1,1,20,10,0,4,0,0,492171,2
467100,7.1,2,1,0,1,1,0,98,62,0,25,0,0,287378,22
400089,0.2,1,0,0,0,1,0,7,6,0,3,2,1,287378,2
121250,1,0,0,0,0,2,0,14,10,0,3,0,0,287378,3
493133,7,7,2,2,2,4,0,94,57,0,28,0,0,320152,21
543136,0.2,1,0,0,0,1,0,9,8,0,3,0,0,320152,2
449060,0.1,0,0,0,0,1,0,5,3,0,1,1,0,320152,1
150119,1,0,0,0,0,3,0,14,10,0,3,0,0,320152,3
543243,5.2,6,1,0,2,5,0,102,61,0,25,0,0,492186,17
643338,1.1,1,0,0,0,2,0,21,15,0,4,2,0,492186,4
592454,1,0,0,0,0,0,0,9,6,0,3,0,0,492186,3
621294,1,0,0,0,0,1,0,12,9,0,3,0,0,492186,3
112526,4.1,9,5,5,1,4,2,76,47,0,22,0,0,287393,13
457429,1,2,2,2,0,0,0,9,8,0,5,2,0,287393,3
502085,1.2,2,0,0,1,2,0,30,19,0,8,1,1,287393,5
501955,1,1,0,0,0,0,0,10,7,0,3,0,0,287393,3
282332,6,5,5,3,4,2,0,109,64,0,29,0,0,287408,18
501955,1,1,0,0,0,1,0,20,13,0,4,1,1,287408,3
400089,1,1,0,0,0,0,0,12,9,0,3,0,0,287408,3
459983,1,1,0,0,1,1,0,27,15,0,5,0,0,287408,3
547888,4,8,7,7,0,7,1,81,54,0,20,0,0,492210,12
592454,0.2,2,0,0,0,0,0,10,6,0,3,2,2,492210,2
592741,1.1,0,0,0,1,2,0,23,12,0,5,1,0,492210,4
592761,0,2,3,3,1,0,0,12,5,0,3,0,0,492210,0
621294,0.2,2,1,1,1,1,0,17,10,0,5,3,3,492210,2
571951,1.1,1,0,0,0,1,0,16,11,0,5,2,0,492210,4
622663,7,1,1,1,3,10,0,100,64,0,26,0,0,492225,21
502085,1,0,0,0,0,1,0,8,8,0,3,0,0,492225,3
547973,1,0,0,0,0,2,0,13,11,0,3,0,0,492225,3
150119,6,6,1,1,2,3,1,85,51,0,24,0,0,287426,18
502085,1,0,0,0,1,2,0,26,16,0,4,2,0,287426,3
501955,1,0,0,0,0,2,0,9,7,0,3,0,0,287426,3
121250,1,1,0,0,0,1,0,16,9,0,3,0,0,287426,3
656756,3.1,3,3,3,4,3,1,79,48,0,18,0,0,492240,10
643338,2.1,4,1,1,0,4,0,47,30,0,11,2,1,492240,7
592454,1.1,1,0,0,0,2,0,15,12,0,5,2,0,492240,4
476454,1,1,2,2,2,3,0,29,15,0,6,0,0,492240,3
592761,1,1,1,1,1,1,0,24,16,0,5,0,0,492240,3
150359,7,1,1,1,5,6,1,115,72,1,28,0,0,287441,21
502085,0.2,1,1,1,2,2,0,21,12,0,5,0,0,287441,2
457429,0.1,0,0,0,0,0,0,3,3,0,1,2,0,287441,1
121250,1,0,0,0,0,1,0,14,9,0,3,0,0,287441,3
234194,1,1,2,2,3,2,0,36,18,0,7,0,0,287441,3
425646,1,1,0,0,1,1,0,18,13,0,5,1,1,287441,3
282332,4.1,6,1,1,2,6,0,88,60,0,20,0,0,492251,13
502085,2.2,1,0,0,0,4,0,36,25,0,9,2,0,492251,8
476454,1,1,0,0,1,2,0,24,13,0,5,0,0,492251,3
547973,1,0,0,0,0,0,0,10,7,0,3,0,0,492251,3
467100,3,10,8,4,2,2,2,73,48,0,22,0,0,287452,9
490313,4.2,4,3,3,2,2,0,81,51,2,22,1,0,287452,14
234194,1.1,2,0,0,0,3,0,24,18,0,6,3,2,287452,4
112526,6,5,3,2,3,4,1,103,68,0,27,0,0,287461,18
501955,1,3,2,2,0,0,1,22,13,0,6,1,1,287461,3
457429,1,1,0,0,0,1,0,15,11,0,4,0,0,287461,3
400089,1,0,0,0,2,1,0,19,8,0,5,1,0,287461,3
543243,8,5,2,2,1,9,2,94,60,0,29,0,0,492264,24
282332,6.2,7,6,6,3,6,1,116,66,1,30,0,0,287476,20
502085,0.1,1,0,0,0,0,0,10,6,0,2,0,0,287476,1
425646,2,3,0,0,0,2,0,40,27,0,8,0,0,287476,6
448802,4.2,5,1,1,1,4,1,78,45,0,20,0,0,492279,14
643338,1.1,0,0,0,0,3,0,21,15,0,4,1,0,492279,4
592454,1,2,0,0,0,0,0,16,11,0,4,0,0,492279,3
476454,0.2,1,1,1,0,1,0,18,10,0,3,0,0,492279,2
547973,1.1,1,0,0,2,4,0,34,21,0,7,1,1,492279,4
547888,7,8,2,2,2,8,2,102,74,0,31,0,0,492285,21
